Anno Nascita,Cittadinanza,Nome,Sesso,Occorrenze
2019,Italiani,STELLA,F,3
2019,Stranieri,STEPHANIE,F,1
2019,Stranieri,STIVEN,M,1
2019,Stranieri,SUCCESS EHIKIOYA,M,1
2019,Stranieri,SUFA,M,1
2019,Stranieri,TALIA AHMED HAMDIN IBRAHIM ELDESSOUKI,F,1
2019,Italiani,TALIN HOSSAM HASSAN METWALLI,F,1
2019,Stranieri,TARIK,M,1
2019,Stranieri,TEA,F,1
2019,Stranieri,TESTIMONY ADA ORUKOME,F,1
2019,Italiani,THEA,F,1
2019,Italiani,THIAGO,M,1
2019,Stranieri,THIAGO JESSE,M,1
2019,Italiani,THOMAS,M,2
2019,Italiani,TOMMASO,M,12
2019,Italiani,TOMMASO FEDERICO,M,1
2019,Italiani,TYEM,M,1
2019,Stranieri,UESLI,M,1
2019,Italiani,URIEL CESARE RAFFAELE,M,1
2019,Italiani,VALENTINA,F,2
2019,Stranieri,VALENTINA BRIGITTE,F,1
2019,Italiani,VALERIA,F,2
2019,Italiani,VALERIO,M,1
2019,Stranieri,VASILI,M,1
2019,Stranieri,VEDAD,M,1
2019,Stranieri,VIKTORIJA,F,1
2019,Italiani,VIOLA,F,1
2019,Italiani,VIRGINIA,F,1
2019,Italiani,VITTORIA,F,3
2019,Italiani,WALTER,M,1
2019,Italiani,XHULJO,M,1
2019,Stranieri,XIYUE ANGELA,F,1
2019,Italiani,YAMAN,M,1
2019,Italiani,YASMINE,F,1
2019,Italiani,YASSINE,M,1
2019,Stranieri,YAZED MOHAMED SAAD ABBOUDA,M,1
2019,Italiani,YERIK BRAYAN,M,1
2019,Stranieri,YOUSSEF,M,1
2019,Italiani,YOUSSEF ABOUELKASSEM MOHAMED ELGEYOUSHI MOHAMED,M,1
2019,Italiani,YOUSSEF AHMED ELSHERBINI IBRAHIM ELSHERBINI,M,1
2019,Italiani,ZAKARIA,M,1
2019,Italiani,ZAYED,M,1
2019,Stranieri,ZEINAB,F,1
2019,Italiani,ZOE,F,1
2019,Italiani,ZOE LAETIZIA,F,1
2018,Italiani,AARON,M,1
2018,Stranieri,AARON,M,1
2018,Italiani,ABDOU RAHMANE,M,1
2018,Stranieri,ABDU ALLAH,M,1
2018,Italiani,ABEL,M,1
2018,Italiani,ACHILLE,M,2
2018,Italiani,ADAM,M,1
2018,Stranieri,ADAM IBRAHIM HAMEDIN IBRAHIM ELDESSOUKI,M,1
2018,Italiani,ADELE,F,1
2018,Stranieri,ADEM,M,1
2018,Italiani,ADRIANO ENRIQUE,M,1
2018,Italiani,AGNESE,F,2
2018,Italiani,AHMED,M,1
2018,Stranieri,AHMED YASSER AHMED IBRAHIM,M,1
2018,Italiani,AISEL,F,1
2018,Italiani,AJAN,M,1
2018,Stranieri,AJLA,F,1
2018,Italiani,AJLAN,M,1
2018,Italiani,AJSI,M,1
2018,Stranieri,AKRAM,M,1
2018,Italiani,ALBA,F,1
2018,Italiani,ALBERTO,M,1
2018,Stranieri,ALBINA,F,1
2018,Italiani,ALESSANDRO,M,6
2018,Italiani,ALESSANDRO ANDREAVICH,M,1
2018,Italiani,ALESSIA,F,1
2018,Italiani,ALESSIO,M,1
2018,Italiani,ALEX,M,1
2018,Italiani,ALI,M,1
2018,Italiani,ALICE,F,3
2018,Italiani,ALIK,M,1
2018,Italiani,ALISIA,F,1
2018,Stranieri,ALJON,M,1
2018,Italiani,ALLEGRA,F,1
2018,Italiani,AMAL,F,1
2018,Italiani,AMELIA,F,3
2018,Stranieri,AMELIE REBECA,F,1
2018,Italiani,AMINATA,F,1
2018,Stranieri,AMINATA,F,1
2018,Italiani,AMIR,M,1
2018,Italiani,AMIRA,F,1
2018,Stranieri,AMIRA,F,1
2018,Italiani,ANABEL,F,1
2018,Stranieri,ANABIA,F,1
2018,Italiani,ANAS,M,1
2018,Stranieri,ANASTASIA SOFIA,F,1
2018,Italiani,ANDREA,M,9
2018,Stranieri,ANDREA,M,1
2018,Italiani,ANDREA LUNA,F,1
2018,Italiani,ANGEL LIONEL,M,1
2018,Italiani,ANGELO,M,2
2018,Stranieri,ANGELO,M,1
2018,Stranieri,ANISA,F,1
2018,Italiani,ANITA,F,2
2018,Italiani,ANNA,F,6
2018,Italiani,ANNABELLE MAELLYSE CHLOE',F,1
2018,Stranieri,ANNA GIULIA,F,1
2018,Italiani,ANNA MARIA,F,2
2018,Stranieri,ANSELA,F,1
2018,Italiani,ANTHONY,M,1
2018,Italiani,ANTONIO,M,2
2018,Stranieri,ANTONY,M,1
2018,Italiani,ANWAR,M,1
2018,Stranieri,ARES MAXIMILIAN,M,1
2018,Italiani,ARIANNA,F,4
2018,Italiani,ARON,M,1
2018,Italiani,ARTURO,M,1
2018,Italiani,ARYA,F,1
2018,Stranieri,ASEEI AYMAN MOHAMED ABDELNABI ELMOURSI,F,1
2018,Italiani,ASEEL,F,1
2018,Stranieri,ASHRAF RAFAT ASHRAF RAFAT ABDELGHANY,M,1
2018,Stranieri,ASIA MOHAMED SALEM HASSAN,F,1
2018,Stranieri,ASSIL,F,1
2018,Italiani,ASSYA,F,1
2018,Italiani,ATHENA,F,1
2018,Italiani,AURORA,F,4
2018,Italiani,AYAAN SAMI,M,1
2018,Stranieri,AYMANE,M,1
2018,Italiani,BEATRICE,F,2
2018,Italiani,BEATRICE JULIEH,F,1
2018,Stranieri,BELAL,M,1
2018,Italiani,BIANCA,F,5
2018,Italiani,BINETA THIOYE,F,1
2018,Stranieri,BOMMO BENEDECTA,F,1
2018,Stranieri,CALISTA OWUSU,F,1
2018,Italiani,CAMILLA,F,1
2018,Italiani,CARLO,M,2
2018,Italiani,CARLO ALBERTO,M,1
2018,Italiani,CARLO EMILIO,M,1
2018,Italiani,CARLOTTA,F,2
2018,Italiani,CAROLINA,F,2
2018,Italiani,CAROLINA WENDMI,F,1
2018,Italiani,CATERINA,F,1
2018,Italiani,CECILIA,F,1
2018,Italiani,CELESTE,F,2
2018,Italiani,CESARE,M,1
2018,Italiani,CHANEL,F,1
2018,Italiani,CHIARA,F,1
2018,Stranieri,CHIARA,F,1
2018,Stranieri,CHIEKH,M,1
2018,Italiani,CHLOE',F,1
2018,Italiani,CHRISTIAN DEBRAH,M,1
2018,Italiani,CLARA,F,2
2018,Stranieri,CRISTIAN,M,2
2018,Stranieri,CRISTOSALVA,F,1
2018,Italiani,DAFNE,F,1
2018,Stranieri,DAMARIS,F,1
2018,Italiani,DAMIANO,M,2
2018,Stranieri,DAMJAN,M,1
2018,Stranieri,DANAHE ALEJANDRA,F,1
2018,Italiani,DANIEL,M,2
2018,Stranieri,DANIELA AGYEMANG,F,1
2018,Stranieri,DANIELE,M,1
2018,Italiani,DARIO,M,1
2018,Italiani,DARIUS,M,1
2018,Italiani,DAVIDE,M,3
2018,Stranieri,DELIA MARIA,F,1
2018,Italiani,DENIEL,M,1
2018,Stranieri,DENNI,M,1
2018,Italiani,DESIREE ABBY,F,1
2018,Stranieri,DEWIDU GLORIO FERNANDO,M,1
2018,Italiani,DIANA,F,1
2018,Italiani,DIEGO,M,1
2018,Stranieri,DIONIS,M,1
2018,Stranieri,DIVINE OSELENONGALE,M,1
2018,Stranieri,DONIA MOHAMED AWAD ABDELRAZEK,F,1
2018,Stranieri,DORCAS AGYEMANG,F,1
2018,Stranieri,DOUNIA,F,1
2018,Italiani,DYLAN VINICIO,M,1
2018,Italiani,EDOARDO,M,9
2018,Stranieri,EDUARD ANDREI,M,1
2018,Stranieri,ELDANA GIRMA,F,1
2018,Stranieri,ELENA,F,1
2018,Stranieri,ELENIA,F,1
2018,Italiani,ELEONORA,F,1
2018,Italiani,ELISA,F,1
2018,Stranieri,ELLA,F,1
2018,Italiani,EMANUELE,M,1
2018,Italiani,EMILI,F,1
2018,Italiani,EMILIA,F,1
2018,Italiani,EMILIO,M,1
2018,Italiani,EMILY,F,2
2018,Italiani,EMMA,F,5
2018,Italiani,EMMA SOPHIA,F,1
2018,Italiani,ENEA,M,1
2018,Italiani,ERIK,M,1
2018,Italiani,ERIKA,F,1
2018,Stranieri,ESTIA,F,1
2018,Italiani,ETHAN,M,1
2018,Stranieri,EVA,F,1
2018,Italiani,EVAN,M,1
2018,Stranieri,EVELINA,F,1
2018,Stranieri,EVINA RACHEL RODRIGO,F,1
2018,Italiani,EVIN VINMETH MUNASINGHE,M,1
2018,Italiani,EZECHIELE,M,1
2018,Stranieri,FABIANA IOANA,F,1
2018,Italiani,FARIS,M,1
2018,Italiani,FATIMA ZAHRA,F,1
2018,Italiani,FATOUMATABINTOU,F,1
2018,Italiani,FEDERICA,F,1
2018,Italiani,FEDERICO,M,9
2018,Italiani,FEDERICO LUIGI,M,1
2018,Italiani,FELICE,M,1
2018,Italiani,FELICITY,F,1
2018,Italiani,FILIP,M,2
2018,Italiani,FILIPPO,M,1
2018,Italiani,FIRDAUS,F,1
2018,Italiani,FLAVIO,M,3
2018,Italiani,FRANCESCO,M,6
2018,Italiani,FULVIA,F,1
2018,Italiani,GABRIEL,M,4
2018,Stranieri,GABRIEL,M,1
2018,Italiani,GABRIELE,M,1
2018,Stranieri,GABRIELE,M,1
2018,Stranieri,GABRIEL NOAH,M,1
2018,Italiani,GAIA,F,2
2018,Italiani,GEA,F,1
2018,Stranieri,GEHAD SALAH ZAKI ZAKI ABOUELMAGD,F,1
2018,Italiani,GIACOMO,M,4
2018,Italiani,GIANNI,M,1
2018,Italiani,GINEVRA,F,3
2018,Italiani,GINEVRA ROSE,F,1
2018,Italiani,GIOELE,M,1
2018,Italiani,GIOIA,F,2
2018,Italiani,GIORDANO,M,1
2018,Italiani,GIORGIA,F,1
2018,Italiani,GIORGIO,M,4
2018,Italiani,GIORGIO ANDRE',M,1
2018,Italiani,GIOVANNI,M,5
2018,Italiani,GIULIA,F,7
2018,Italiani,GIULIA VICTORIA,F,1
2018,Italiani,GIUSEPPINA FRANCESCA,F,1
2018,Italiani,GLORIA,F,1
2018,Italiani,GLORIJA,F,1
2018,Stranieri,GOLD OSAMAKUENIDE,F,1
2018,Italiani,GREATER,F,1
2018,Italiani,GREGORIO,M,2
2018,Italiani,GRETA,F,4
2018,Italiani,GUGLIELMO,M,1
2018,Stranieri,HABIBA BOSHRA SHALABI ELZEKI SHALABI,F,1
2018,Italiani,HABIBA MOHAMED SAMIR KAMAL ELSAYED,F,1
2018,Stranieri,HAJAR,F,1
2018,Stranieri,HAMSA AHMED GAMAL ABDELMAKSOUD IBRAHIM,F,1
2018,Italiani,HARON,M,1
2018,Italiani,IAGO,M,1
2018,Italiani,IAN,M,1
2018,Italiani,IBRAHIM,M,1
2018,Stranieri,IBRAHIM AHMED HAMDIN IBRAHIM ELDESSOUKI,M,1
2018,Italiani,IBRAHIM AHMED IBRAHIM ALI IBRAHIM,M,1
2018,Italiani,IDRISSA,M,1
2018,Italiani,IKONIJA,F,1
2018,Italiani,ILARIA,F,1
2018,Stranieri,ILIAS,M,2
2018,Stranieri,IMAN,F,1
2018,Stranieri,IMAN,M,1
2018,Italiani,INES,F,3
2018,Italiani,IRENE,F,3
2018,Italiani,IRLANDA,F,1
2018,Italiani,ISAAC JAIR,M,1
2018,Italiani,ISABELLA,F,1
2018,Stranieri,ISLAM,M,1
2018,Italiani,ISMAEL EDUARDO,M,1
2018,Italiani,ISOTTA,F,1
2018,Italiani,ISRAE,F,1
2018,Stranieri,ISRAEL TAOFEEQ,M,1
2018,Italiani,IVAN,M,1
2018,Stranieri,IVAN,M,1
2018,Stranieri,IZABELA,F,1
2018,Italiani,JACOPO,M,2
2018,Italiani,JAD,M,1
2018,Stranieri,JANNAT,F,1
2018,Stranieri,JASMINA,F,1
2018,Stranieri,JEAN NEYTHAN,M,1
2018,Italiani,JENNIFER ARIEL,F,1
2018,Stranieri,JEREMIAH,M,1
2018,Italiani,JEREMIAS ENRIQUE,M,1
2018,Italiani,JEYMI,F,1
2018,Stranieri,JOEL ODIANOSEN,M,1
2018,Stranieri,JOHN JERVIN,M,1
2018,Italiani,JONATHAN,M,1
2018,Stranieri,JONATHAN,M,1
2018,Stranieri,JOOJO,M,1
2018,Stranieri,JOSIF,M,1
2018,Italiani,JOUD,M,1
2018,Stranieri,JOUMANA HAMADA ELSAYED AHMED,F,1
2018,Stranieri,JOVAN,M,1
2018,Stranieri,JULIA MOHAMED ABDEL MONIM,F,1
2018,Italiani,JUNAIRA,F,1
2018,Italiani,KAMILA,F,1
2018,Italiani,KATERINA,F,1
2018,Italiani,KENZA,F,1
2018,Italiani,KEVIN,M,1
2018,Stranieri,KHALED,M,1
2018,Italiani,KHALIFA ABABACAR,M,1
2018,Stranieri,LAMES,F,1
2018,Italiani,LARA,F,1
2018,Italiani,LARYNE,F,1
2018,Stranieri,LAURA AYMAN AHMED ABDELHADI AHMED,F,1
2018,Italiani,LAVINIA,F,1
2018,Italiani,LEO,M,2
2018,Italiani,LEON,M,2
2018,Italiani,LEONARDO,M,9
2018,Italiani,LEONARDO LUIGI,M,1
2018,Italiani,LEONARDO MARIA,M,1
2018,Italiani,LEONARDO PETRO,M,1
2018,Italiani,LEONE,M,1
2018,Italiani,LEONIJA,F,1
2018,Italiani,LIAM SEBASTIAN,M,1
2018,Stranieri,LIANA,F,1
2018,Italiani,LIDIA ANTONINA,F,1
2018,Stranieri,LINA BADAWI MAGDI NAWWAR,F,1
2018,Italiani,LINDA,F,1
2018,Italiani,LOAI,M,1
2018,Italiani,LOJAYN AMROU TOLBA TOLBA,F,1
2018,Italiani,LOKMAN,M,1
2018,Italiani,LORENZO,M,5
2018,Italiani,LORENZO GUIDO,M,1
2018,Italiani,LUCA,M,2
2018,Stranieri,LUCA DANIEL,M,1
2018,Stranieri,LUCA GABRIELE,M,1
2018,Italiani,LUCIA,F,1
2018,Italiani,LUCREZIA,F,1
2018,Italiani,LUDOVICA,F,4
2018,Italiani,LUDOVICA FRIDA,F,1
2018,Italiani,LUDOVICO,M,1
2018,Italiani,LUDOVICO MARIA,M,1
2018,Italiani,MADDOX PRINCE,M,1
2018,Italiani,MAILA,F,1
2018,Stranieri,MAKKAH,F,1
2018,Italiani,MALAK,F,1
2018,Stranieri,MALEK AHMED SAMI ABDELRAZEK,M,1
2018,Italiani,MAMADOU,M,1
2018,Italiani,MAME FATOU,F,1
2018,Italiani,MANFREDI,M,1
2018,Stranieri,MANSIRAT,F,1
2018,Italiani,MANUEL,M,1
2018,Stranieri,MANUEL GABRIEL,M,1
2018,Italiani,MARCELLO,M,1
2018,Italiani,MARCO,M,5
2018,Italiani,MARGHERITA,F,1
2018,Italiani,MARIA,F,1
2018,Italiani,MARIAMA DIABY,F,1
2018,Italiani,MARIANNA,F,1
2018,Italiani,MARIA SOLE,F,1
2018,Italiani,MARIA STELLA,F,1
2018,Italiani,MARIA VITTORIA,F,3
2018,Italiani,MARIO,M,1
2018,Italiani,MARTA,F,1
2018,Stranieri,MARTIN,M,1
2018,Italiani,MARTINA,F,1
2018,Stranieri,MARTINA,F,1
2018,Italiani,MARTINO,M,1
2018,Italiani,MARYAM,F,1
2018,Stranieri,MATHIAS STEFAN,M,1
2018,Italiani,MATILDE,F,4
2018,Italiani,MATTEO,M,5
2018,Stranieri,MATTEO CRISTIAN,M,1
2018,Italiani,MATTHIAS,M,1
2018,Italiani,MATTIA,M,10
2018,Stranieri,MAURO,M,1
2018,Stranieri,MAYA AMALIA,F,1
2018,Italiani,MAYRA ELIZABETH,F,1
2018,Italiani,MEGAN,F,1
2018,Italiani,MEGAN THALIA,F,1
2018,Stranieri,MEHMET ALI,M,1
2018,Italiani,MELANIA,F,1
2018,Stranieri,MELISSA,F,1
2018,Stranieri,MELISSA MIRHAN,F,1
2018,Italiani,MELITA JAILYN,F,1
2018,Stranieri,MELODY NAZARETH,F,1
2018,Stranieri,MERIAN MADEH ELZEKI ZAGHLOUL,F,1
2018,Stranieri,MERIEM,F,1
2018,Italiani,MERYEM,F,2
2018,Italiani,MIA,F,4
2018,Stranieri,MIA,F,2
2018,Italiani,MICHELA,F,1
2018,Italiani,MICHELE,M,3
2018,Italiani,MILADA,F,1
2018,Italiani,MILENA,F,1
2018,Italiani,MINSA,F,1
2018,Italiani,MIRCO,M,1
2018,Italiani,MIRNA KHALED ZAKI ABDELHAMID,F,1
2018,Italiani,MOHAMED,M,2
2018,Stranieri,MOHAMED,M,1
2018,Italiani,MOHAMED AHMED MAHER ABDELLATIF,M,1
2018,Italiani,MOHAMED AMIR,M,1
2018,Stranieri,MOHAMED ELSAID KAREM ABDELAZIZ,M,1
2018,Stranieri,MOHAMED IHAB AYED ABDELAZIZ MOHAMED,M,1
2018,Stranieri,MOHAMMED IBRAHIM,M,1
2018,Italiani,MONICA,F,1
2018,Italiani,MORSALEEN BIN,M,1
2018,Italiani,MOUHAMED,M,1
2018,Italiani,MOURAD,M,1
2018,Italiani,MOUSTAPHA,M,1
2018,Stranieri,MOUSTAPHA BASSIROU,M,1
2018,Stranieri,MUHAMMAD SHAYAN,M,1
2018,Stranieri,NADA,F,1
2018,Italiani,NADINE,F,1
2018,Italiani,NAIMA,F,1
2018,Stranieri,NANIA GAELA,F,1
2018,Stranieri,NATHANAEL ANKOMAKO,M,1
2018,Stranieri,NDEYE,F,1
2018,Italiani,NHAYAL ALAYN,M,1
2018,Italiani,NICCOLO',M,1
2018,Stranieri,NICOLAS DOMINIC,M,1
2018,Italiani,NICOLO',M,8
2018,Italiani,NICOLO' ANTONIO,M,1
2018,Stranieri,NIKOLA,M,2
2018,Italiani,NIKOLA EMILOV,M,1
2018,Italiani,NOAH,M,1
2018,Italiani,NOAH ALBERTO,M,1
2018,Italiani,NOEA,F,1
2018,Italiani,NOEL,M,1
2018,Stranieri,NOEL,M,1
2018,Italiani,NOEMI,F,2
2018,Italiani,NORA,F,3
2018,Stranieri,NOSA DANIEL,M,1
2018,Italiani,NOUR MOHAMED SAID MAHMOUD,F,1
2018,Italiani,OLIVIA,F,4
2018,Italiani,OMAR,M,2
2018,Stranieri,OSINACHI FAVOUR,M,1
2018,Italiani,OTMANE,M,1
2018,Stranieri,PABLO ANUEL,M,1
2018,Stranieri,PATRIS,F,1
2018,Italiani,PETRA,F,1
2018,Italiani,PIETRO,M,7
2018,Italiani,RACHELE,F,2
2018,Italiani,RADIA,F,1
2018,Italiani,RAFAEL ALEJANDRO,M,1
2018,Italiani,RAFFAELE,M,2
2018,Italiani,RAYAN,M,4
2018,Italiani,REBECCA,F,2
2018,Italiani,REINALD,M,1
2018,Stranieri,REMAS AHMED YEHIA SAID,F,1
2018,Italiani,RETAL NASSER ABDELAAL ABDELAZIZ,F,1
2018,Italiani,RICCARDO,M,2
2018,Stranieri,RICCARDO,M,1
2018,Italiani,RICHARD,M,1
2018,Italiani,RIFEL,F,1
2018,Italiani,RIM,F,1
2018,Stranieri,RITTAL ABDALLA GHAZAL AHMED ELMOURSI,F,1
2018,Italiani,ROCCO,M,1
2018,Italiani,ROEL,M,2
2018,Italiani,RUFAEL,M,1
2018,Italiani,RYAN,M,1
2018,Italiani,SABRINA,F,1
2018,Italiani,SAFAE,F,1
2018,Italiani,SAJA ABDALLA ABDELRAHMAN HAMED,F,1
